id,windows,car,lights,gas,convience,sdpd,lampdist,lat,lon,crime
2011_50372,0,2,0,3330,2440,4516,120.0,33.0159329836,-117.08258018299999,ROBBERY
2011_50431,0,3,0,400,341,1444,20.0,32.8082403702,-117.21862421700001,ROBBERY
2012_51028,0,6,0,583,272,780,22.36,32.7484031311,-117.16530439200001,ROBBERY
2012_51031,0,4,1,209,213,1197,14.14,32.7484446573,-117.140880404,ROBBERY
2011_51153,4,5,1,645,518,1201,44.72,32.7498732848,-117.167958813,ROBBERY
2011_51263,0,2,0,2295,104,852,41.23,32.7390846212,-117.10097215799999,ROBBERY
2011_51373,0,7,3,626,28,1914,14.14,32.755980474,-117.092845851,ROBBERY
2011_51542,0,1,0,1843,1930,588,20.0,32.6892684172,-117.045535475,ROBBERY
2011_51775,1,4,15,670,365,1136,10.0,32.712027902399996,-117.160127386,ROBBERY
2011_51986,0,2,0,556,905,1354,120.0,32.7697391539,-117.167529465,ROBBERY
