id,windows,car,lights,gas,convience,sdpd,lampdist,lat,lon,crime
s_337,2,3,0,0,0,0,69.65097090826957,32.8291925,-117.2087143,safe
s_338,0,2,0,0,0,0,54.26198659889524,32.8292286,-117.21030209999999,safe
s_339,0,3,0,0,0,0,41.96449467697932,32.8296974,-117.2078989,safe
s_340,0,2,0,0,0,0,83.79193914975762,32.829679399999996,-117.2070835,safe
s_341,0,4,0,0,0,0,50.11791211108739,32.8305268,-117.20706200000001,safe
s_342,0,3,1,0,0,0,7.029029461444813,32.8316176,-117.20772720000001,safe
s_343,0,0,0,0,0,0,72.90995591024674,32.8291114,-117.20665430000001,safe
s_344,0,1,0,0,0,0,52.667674912609726,32.8281377,-117.2079472,safe
s_345,2,4,0,0,0,0,76.83021450135985,32.8304186,-117.2113482,safe
s_346,0,6,0,0,0,0,71.17450965434837,32.8293999,-117.21167009999999,safe
s_347,0,1,0,0,0,0,63.751273982058066,32.8273585,-117.2107892,safe
s_348,0,1,0,0,0,0,90.41913584111722,32.8272728,-117.20980209999999,safe
s_349,0,5,0,0,0,0,50.6068097240241,32.8271196,-117.21160990000001,safe
s_350,0,4,0,0,0,0,92.7392541025024,32.8268897,-117.20987190000001,safe
s_351,0,4,0,0,0,0,61.09640281971314,32.826209000000006,-117.21004350000001,safe
s_352,0,2,0,0,0,0,45.00363199257275,32.8272771,-117.20210149999998,safe
s_353,1,1,0,0,0,0,81.95532953941078,32.8281877,-117.2010983,safe
s_354,0,1,0,0,0,0,84.72290608794029,32.8290396,-117.2006933,safe
s_355,0,7,0,0,0,0,61.74995691728181,32.8314113,-117.2130851,safe
s_356,0,2,0,0,0,0,89.12912682970182,32.836228600000005,-117.192444,safe
s_357,0,5,0,0,0,0,71.47383997987146,32.8362196,-117.1915213,safe
s_358,0,4,0,0,0,0,60.00296030338347,32.836508,-117.19452539999999,safe
s_359,1,4,0,0,0,0,72.25931278653259,32.8363638,-117.19336670000001,safe
s_360,0,4,0,0,0,0,33.10394607950483,32.836381800000005,-117.19540520000001,safe
s_361,0,3,0,0,0,0,39.334148333446,32.837625800000005,-117.1940748,safe
s_362,0,2,0,0,0,0,32.959093273098794,32.837742999999996,-117.1932594,safe
s_363,0,2,0,0,0,0,36.74108314156806,32.8370489,-117.19067379999998,safe
s_364,0,3,0,0,0,0,55.61336686047344,32.835768800000004,-117.1906845,safe
s_365,0,3,0,0,0,0,69.86932341506756,32.837112,-117.1883295,safe
s_366,2,2,0,0,0,0,28.104513688631958,32.8378061,-117.1888928,safe
s_367,0,3,0,0,0,0,64.16912901720832,32.837761,-117.187777,safe
s_368,0,2,0,0,0,0,60.92871268936886,32.8366432,-117.1890752,safe
s_369,1,3,0,0,0,0,69.7702866446386,32.8363908,-117.18986909999998,safe
s_370,0,2,0,0,0,0,31.67394891033069,32.838103600000004,-117.1899442,safe
s_371,0,7,0,0,0,0,40.466767391236075,32.8353022,-117.17786059999999,safe
s_372,0,3,0,0,0,0,29.16759115272173,32.835266100000005,-117.1771418,safe
s_373,0,3,0,0,0,0,72.17450930596833,32.8335353,-117.17752800000001,safe
s_374,0,3,1,0,0,0,17.89586431672405,32.833364,-117.178794,safe
s_375,0,6,0,0,0,0,45.79141441379029,32.8328772,-117.1784185,safe
s_376,0,3,0,0,0,0,67.58271343922911,32.8328141,-117.1796201,safe
s_377,0,6,1,1,1,0,10.342578056955606,32.8334,-117.1756183,safe
s_378,0,5,0,0,0,0,44.834433597435854,32.8353022,-117.1800654,safe
s_379,0,3,0,0,0,0,88.23422500589402,32.8359602,-117.1769111,safe
s_380,0,1,0,0,0,0,49.50249567496164,32.8359692,-117.18229699999999,safe
s_381,0,5,0,0,0,0,39.130175025725,32.912109,-117.1561489,safe
s_382,1,1,0,0,0,0,57.80512805902442,32.909857300000006,-117.15509750000001,safe
s_383,0,3,0,0,0,0,23.537978438206853,32.915745,-117.15561969999999,safe
s_384,0,2,0,0,0,0,31.46643709213023,32.916204300000004,-117.155373,safe
s_385,0,6,0,0,0,0,62.872731620685975,32.9155559,-117.1565102,safe
s_386,0,3,0,0,0,0,26.429532101608554,32.915709,-117.15227240000002,safe
s_387,0,6,0,0,0,0,41.19617981546306,32.9154838,-117.15189679999999,safe
s_388,0,4,0,0,0,0,32.71506378372062,32.914412,-117.1548044,safe
s_389,0,3,0,0,0,0,59.59328838160518,32.9152316,-117.1547936,safe
s_390,0,2,0,0,0,0,36.53857800709152,32.9141418,-117.1561562,safe
s_391,0,2,0,0,0,0,42.20986298801195,32.915972,-117.1468123,safe
s_392,0,3,0,0,0,0,43.69125656174821,32.9159675,-117.14593789999999,safe
s_393,0,3,0,0,0,0,43.79091740431489,32.916715100000005,-117.14595940000001,safe
s_394,0,3,0,0,0,1,34.1815036339408,32.916003499999995,-117.1451279,safe
s_395,0,3,0,0,0,0,67.2507055450593,32.9168727,-117.1451279,safe
s_396,0,4,0,0,0,0,46.92815411250403,32.9170753,-117.14662450000002,safe
s_397,0,2,0,0,0,0,31.809779525367688,32.9170393,-117.1474024,safe
s_398,1,1,1,0,0,1,4.838660552787434,32.9157691,-117.1414598,safe
s_399,0,2,0,0,0,1,52.60606384728119,32.915762300000004,-117.140922,safe
s_400,0,7,0,0,0,0,59.41231705395994,32.907401300000004,-117.14236650000001,safe
s_401,0,4,1,0,0,0,20.625429588505693,32.9075949,-117.1415565,safe
s_402,0,5,0,0,0,0,47.83680192209579,32.908365100000005,-117.1399686,safe
s_403,0,5,0,0,0,0,36.92261802876832,32.907401300000004,-117.14021809999998,safe
s_404,0,8,0,0,0,0,75.83196514243257,32.908013800000006,-117.13922029999999,safe
s_405,0,3,0,0,0,0,76.51486391015703,32.9071536,-117.14079469999999,safe
s_406,0,5,1,0,0,0,13.981945685554063,32.910202399999996,-117.15086699999999,safe
s_407,0,3,1,0,0,0,17.384691477304145,32.9105762,-117.15136059999999,safe
s_408,0,4,0,0,0,0,32.168383225433224,32.9103803,-117.150167,safe
s_409,0,2,1,0,0,0,14.591102456222627,32.910905,-117.15095149999999,safe
s_410,0,2,0,0,0,0,37.21310244244942,32.909406,-117.1539815,safe
s_411,0,1,0,0,0,0,30.92890432747952,32.910090600000004,-117.1543088,safe
s_412,0,3,0,0,0,0,65.78550713504515,32.909343,-117.15268870000001,safe
s_413,0,3,0,0,0,0,74.16415617979355,32.9205445,-117.1395525,safe
s_414,0,5,0,0,0,0,57.955133197433746,32.9206346,-117.13762659999998,safe
s_415,0,3,0,0,0,0,45.84967889401373,32.92135510000001,-117.13746029999999,safe
s_416,0,4,0,0,0,0,43.80127548776931,32.9209813,-117.1365269,safe
s_417,0,3,0,0,0,0,66.16846272146894,32.9220305,-117.13865929999999,safe
s_418,0,4,0,0,0,0,48.93585605150145,32.9220666,-117.1373933,safe
s_419,0,4,0,0,0,0,49.063392450754364,32.9213146,-117.13842859999998,safe
s_420,0,3,0,0,0,0,28.490370660287038,32.921305600000004,-117.1393191,safe
s_421,0,2,1,0,0,0,19.50090020984536,32.927220299999995,-117.14463899999998,safe
s_422,1,3,0,0,0,0,75.96788581565593,32.9273103,-117.1429492,safe
s_423,0,3,0,0,0,0,27.602977344044145,32.9261584,-117.14479250000001,safe
s_424,0,4,0,0,0,0,35.73932545515628,32.9254605,-117.14234099999999,safe
s_425,0,7,0,1,1,0,66.61031704965298,32.9253839,-117.14318859999999,safe
s_426,1,2,0,1,1,0,109.16486165610672,32.9259873,-117.14317779999999,safe
s_427,0,2,0,0,0,0,33.020426642630646,32.9233027,-117.14298899999999,safe
s_428,0,5,0,0,0,0,64.9840805154373,32.9226448,-117.141943,safe
s_429,0,1,0,0,0,0,42.15381810689365,32.9223071,-117.14335919999999,safe
s_430,2,3,0,0,0,0,44.19668395553659,32.9232262,-117.14502040000002,safe
s_431,0,4,0,0,0,0,56.84918902527614,32.9229374,-117.1485836,safe
s_432,0,4,0,0,0,0,40.87248790731692,32.9220818,-117.1485729,safe
s_433,0,6,0,0,0,0,33.33513590904468,32.9230185,-117.14774140000002,safe
s_434,0,0,0,0,0,0,59.22636632234197,32.9248256,-117.15408319999999,safe
s_435,0,0,0,0,0,0,58.95467970189532,32.9235648,-117.1537828,safe
s_436,0,2,1,0,0,0,11.917712643563814,32.9247625,-117.15636840000002,safe
s_437,0,4,0,0,0,0,32.32661291728385,32.9257531,-117.1563577,safe
s_438,0,2,0,0,0,0,66.26094059928255,32.925917600000005,-117.1522472,safe
s_439,0,2,0,0,0,0,33.37722078756885,32.926602,-117.15450030000001,safe
s_440,0,1,0,0,0,0,54.64746480340447,32.9279438,-117.1514426,safe
s_441,0,4,1,0,0,0,21.093665041434537,32.9274395,-117.15079879999999,safe
s_442,0,5,0,0,0,0,31.289808951356324,32.9274665,-117.1495328,safe
s_443,0,5,0,0,0,0,69.049401542919,32.9258721,-117.1356649,safe
s_444,0,5,0,0,0,0,52.42425426814051,32.9267997,-117.1356703,safe
s_445,0,3,0,0,0,0,40.15916742257293,32.9271059,-117.1344097,safe
s_446,0,4,0,0,0,0,70.82860375161637,32.9271329,-117.1333743,safe
s_447,1,4,0,0,0,0,105.81768331179754,32.9264169,-117.13380079999999,safe
s_448,0,4,0,0,0,0,51.226595325791855,32.9261468,-117.13171940000001,safe
s_449,1,4,0,0,0,0,23.87128056575438,32.925701000000004,-117.132921,safe
s_450,0,5,0,0,0,0,41.08979571401189,32.9274706,-117.1317087,safe
s_451,0,2,0,0,0,0,58.28896701061754,32.9248768,-117.12918119999999,safe
s_452,0,3,0,0,0,0,54.781569763624574,32.9248512,-117.13000459999999,safe
s_453,0,5,1,0,0,0,20.041201144861667,32.919641399999996,-117.1244504,safe
s_454,0,4,0,0,0,0,25.73808081435153,32.9196594,-117.1235653,safe
s_455,0,4,1,0,0,0,22.526993876768174,32.9196304,-117.12570490000002,safe
s_456,0,0,0,0,0,0,36.159003288727405,32.920603,-117.124353,safe
s_457,0,2,1,0,0,0,9.682557983880505,32.9210488,-117.1258229,safe
s_458,0,3,0,0,0,0,26.48921963068986,32.9217378,-117.1266383,safe
s_459,0,1,1,0,0,0,20.210154860945888,32.9222061,-117.12579609999999,safe
s_460,0,4,0,0,0,0,54.71259284297685,32.9231006,-117.12406429999999,safe
s_461,0,3,0,0,0,0,25.170037201663128,32.9226864,-117.124126,safe
s_462,0,4,0,0,0,0,41.427425993276245,32.9185461,-117.1279652,safe
s_463,0,2,0,0,0,0,40.053878005643675,32.9192485,-117.12805230000001,safe
s_464,0,2,0,0,0,0,63.854142811510286,32.9198924,-117.12761780000001,safe
s_465,0,3,0,0,0,0,84.401143341922,32.920014,-117.12939340000001,safe
s_466,0,1,0,0,0,0,74.62625420172719,32.917640999999996,-117.11157220000001,safe
s_467,0,1,0,0,0,0,34.9158139489696,32.919505300000004,-117.11316000000001,safe
s_468,0,3,1,0,0,0,19.288414752338088,32.921660700000004,-117.11903190000001,safe
s_469,0,4,1,0,0,0,9.681378583941255,32.7638092,-117.0542993,safe
s_470,0,3,1,0,0,0,18.43598011527281,32.7641701,-117.0533122,safe
s_471,0,5,0,0,0,0,40.653675940142854,32.7632655,-117.0518399,safe
s_472,0,3,0,0,0,0,41.81798556404014,32.7655555,-117.05297279999999,safe
s_473,0,5,0,0,0,0,43.307089714832365,32.7655645,-117.0516317,safe
s_474,0,6,0,0,0,0,25.837360785751162,32.7082317,-117.02328519999999,safe
s_475,0,5,0,0,0,0,24.18887596397325,32.7111205,-117.02410060000001,safe
s_476,0,1,1,0,0,0,23.504726004689864,32.7062095,-117.0258172,safe
s_477,0,4,1,0,0,0,17.799931495094548,32.7122037,-117.02900359999998,safe
s_478,0,2,0,0,0,0,54.158458694788436,32.7058709,-117.0269169,safe
s_479,0,4,1,0,0,0,10.209264743278927,32.712239600000004,-117.0305489,safe
s_480,0,4,0,0,0,0,68.54543699845391,32.7135847,-117.03094579999998,safe
s_481,0,3,2,0,0,0,11.181366904492986,32.7049548,-117.03124950000002,safe
s_482,0,3,0,0,0,0,39.02387439276947,32.705360999999996,-117.0329983,safe
s_483,0,4,0,0,0,0,40.94988866413562,32.7045937,-117.0326979,safe
s_484,0,4,1,0,0,0,8.828834542065954,32.7060874,-117.0295729,safe
s_485,0,5,0,0,0,0,49.53339035256903,32.7052548,-117.03424240000001,safe
s_486,0,2,0,0,0,0,32.58149950529965,32.7086763,-117.0296679,safe
s_487,0,7,0,0,0,0,38.865956293532655,32.7083152,-117.0308159,safe
s_488,0,2,0,0,0,0,37.627613709352005,32.7091186,-117.0270394,safe
s_489,0,0,0,0,0,0,33.98523810123938,32.7170805,-117.04457649999999,safe
s_490,0,2,0,0,0,0,39.5770549254825,32.7142822,-117.04090729999999,safe
s_491,0,4,0,0,0,0,88.53414152750929,32.7161598,-117.04011329999999,safe
s_492,0,3,0,0,0,0,63.67608428613698,32.7170986,-117.03843959999999,safe
s_493,0,3,0,0,0,0,71.38520797035048,32.7186692,-117.03760279999999,safe
s_494,0,3,0,0,0,0,28.14744520261949,32.7155731,-117.0365299,safe
s_495,0,3,0,0,0,0,82.05082214385952,32.7159973,-117.0375277,safe
s_496,0,5,1,0,0,0,13.464968434938564,32.7158505,-117.03061650000001,safe
s_497,0,3,2,0,0,0,15.741393971456047,32.716819300000004,-117.0277733,safe
s_498,0,4,0,0,0,0,37.45266838419713,32.7185976,-117.0264,safe
s_499,0,2,0,0,0,0,27.37527169030229,32.7175144,-117.0243186,safe
s_500,0,3,0,0,0,0,130.37135650268908,32.7198522,-117.02597630000001,safe
s_501,0,6,0,0,0,0,30.301962145267762,32.7167385,-117.03020320000002,safe
s_502,0,2,1,0,0,0,20.128589868400567,32.7182369,-117.03191979999998,safe
s_503,0,3,0,0,0,0,33.62086290437929,32.719437400000004,-117.031952,safe
s_504,0,5,0,0,0,0,65.22814070703392,32.7201054,-117.0298384,safe
s_505,0,1,1,0,0,0,13.939476995974374,32.715906,-117.07528570000001,safe
s_506,0,2,1,0,0,0,19.073471834895912,32.715869899999994,-117.07311840000001,safe
s_507,0,5,0,0,0,0,22.304803082999523,32.716736499999996,-117.07241029999999,safe
s_508,0,5,1,0,0,0,9.394504423901033,32.714877,-117.07294679999998,safe
s_509,0,6,0,0,0,0,56.97782838528374,32.719083399999995,-117.0704577,safe
s_510,0,4,1,0,0,0,10.52975912650117,32.7175128,-117.07489939999999,safe
s_511,2,2,0,0,0,0,41.76404667674353,32.7167767,-117.0831764,safe
s_512,0,3,0,0,0,0,62.066348690190495,32.7155401,-117.0844102,safe
s_513,0,4,0,0,0,0,72.66363238510381,32.7156303,-117.081728,safe
s_514,0,3,0,0,0,0,21.19104696508786,32.7145126,-117.079054,safe
s_515,0,2,1,0,0,0,7.008260110031933,32.7244587,-117.06569990000001,safe
s_516,0,1,0,0,0,0,33.1965812146596,32.7250183,-117.0630928,safe
s_517,0,1,0,0,0,0,49.65404710244442,32.7223827,-117.0663973,safe
s_518,0,3,0,0,0,0,43.39667474384972,32.7233575,-117.06357870000001,safe
s_519,0,2,0,0,0,0,32.36234349192942,32.7232492,-117.06191570000001,safe
s_520,0,1,0,0,0,0,90.47497142727228,32.7248739,-117.0607785,safe
s_521,0,6,1,0,0,0,18.280626876205453,32.7442555,-117.0607406,safe
s_522,0,9,1,1,1,0,10.20605377459497,32.746385100000005,-117.0584446,safe
s_523,0,3,0,0,0,0,23.00293769097698,32.747702600000004,-117.0587987,safe
s_524,0,5,0,0,0,0,49.409349003817,32.7460783,-117.056964,safe
s_525,0,4,1,0,0,0,13.509715139386143,32.7457173,-117.0556336,safe
s_526,0,3,0,0,0,0,28.21779065637593,32.745275199999995,-117.06068159999998,safe
s_527,0,9,0,0,0,0,29.840694674364805,32.7463864,-117.06265970000001,safe
s_528,0,6,1,0,0,0,12.496233091458011,32.7457457,-117.0636039,safe
s_529,0,7,1,0,0,0,13.560748892497756,32.746738300000004,-117.0634108,safe
s_530,0,5,0,0,0,0,33.012694837119085,32.7434319,-117.06078810000001,safe
s_531,0,5,0,0,0,0,51.539951310873796,32.7425578,-117.0662563,safe
s_532,0,2,0,0,0,0,27.88638402155171,32.7431173,-117.0671039,safe
s_533,0,3,0,0,0,0,58.961855338630436,32.7435504,-117.06771540000001,safe
s_534,0,1,0,0,0,0,128.61373723719328,32.7461516,-117.0767291,safe
s_535,0,1,0,0,0,1,65.05330526191038,32.7472164,-117.0794327,safe
s_536,0,2,0,0,0,1,24.23917730152542,32.748187699999995,-117.08123290000002,safe
s_537,1,4,1,0,0,0,9.135205054504008,32.7537928,-117.0784395,safe
s_538,0,5,0,0,0,0,50.637200184976905,32.754000899999994,-117.0775875,safe
s_539,0,5,0,0,0,1,38.58140107980885,32.7476153,-117.0815374,safe
s_540,0,1,0,0,0,0,56.16301297402414,32.7517346,-117.07054550000001,safe
s_541,0,5,0,0,0,1,25.33021280050353,32.767150699999995,-117.1954347,safe
s_542,0,3,0,0,0,0,30.6147693704328,32.7687385,-117.1920873,safe
s_543,0,3,0,0,0,0,62.362775350807965,32.7707322,-117.1998013,safe
s_544,0,5,0,0,0,0,31.711611403216466,32.770641999999995,-117.1986104,safe
s_545,1,6,0,0,0,0,71.01419880405535,32.7710119,-117.1979453,safe
s_546,1,4,0,0,0,0,41.665559084539325,32.7722478,-117.2016145,safe
s_547,0,2,0,0,0,0,50.00694673392621,32.771517100000004,-117.2010137,safe
s_548,0,3,0,0,0,0,54.76924304594999,32.7723696,-117.1998604,safe
s_549,0,3,0,0,0,0,53.549384229279035,32.7689191,-117.201197,safe
s_550,0,5,0,0,0,0,54.83001541606811,32.7695821,-117.1993892,safe
s_551,0,6,0,0,0,0,37.29590349643703,32.7691337,-117.1987199,safe
s_552,0,3,0,0,0,0,40.189112087345464,32.7912241,-117.202032,safe
s_553,0,2,0,0,0,0,46.8271873052565,32.7922433,-117.2018389,safe
s_554,1,2,0,0,0,0,81.8140647735672,32.7895105,-117.1994571,safe
s_555,0,1,0,0,0,0,66.26748737390777,32.7864709,-117.2045855,safe
s_556,0,4,0,0,0,0,39.96410587303843,32.786579100000004,-117.20514340000001,safe
s_557,0,1,0,0,0,0,42.13938259709037,32.792666600000004,-117.2040562,safe
s_558,0,2,0,0,0,0,40.75579388833255,32.7930454,-117.2028761,safe
s_559,0,1,0,0,0,0,37.908181732041015,32.7918729,-117.2030155,safe
s_560,0,3,0,0,0,0,58.89559249307438,32.7885456,-117.20361580000001,safe
s_561,0,3,0,0,0,0,67.64278014408275,32.809752100000004,-117.2115658,safe
s_562,0,1,0,0,0,0,65.2308732127391,32.8123474,-117.2113709,safe
s_563,0,1,2,0,0,0,6.548724202593916,32.812428600000004,-117.21283000000001,safe
s_564,0,4,0,0,0,0,117.95735720818406,32.8111842,-117.2103409,safe
s_565,0,6,1,3,1,0,15.579351431245511,32.8061224,-117.21858610000001,safe
s_566,0,3,0,0,0,0,48.425383090987175,32.8051001,-117.22092040000001,safe
s_567,0,3,0,0,0,0,116.60922400839607,32.808062400000004,-117.22273899999999,safe
s_568,0,1,0,0,0,0,32.55563516042716,32.8101724,-117.2230501,safe
s_569,0,1,0,0,0,0,90.6524989987038,32.8023354,-117.24061680000001,safe
s_570,3,0,0,0,0,0,68.69750560952782,32.8038053,-117.23844960000001,safe
s_571,2,1,0,0,0,0,72.06269998395571,32.804120899999994,-117.2370333,safe
s_572,1,3,0,0,0,0,72.06068996855196,32.8039316,-117.2355313,safe
s_573,0,3,0,0,0,0,82.30075888280345,32.8035528,-117.23502169999999,safe
s_574,0,2,0,0,0,0,73.60665325788588,32.8050498,-117.2373338,safe
s_575,0,6,0,0,0,1,81.58732679613512,32.8025468,-117.2328892,safe
s_576,0,1,0,0,0,1,67.14621247074558,32.80291210000001,-117.2334578,safe
s_577,0,0,0,0,0,1,47.43284549356351,32.803155600000004,-117.23246540000001,safe
s_578,0,4,0,0,1,1,24.65859785039927,32.8029772,-117.22813149999999,safe
s_579,1,4,0,0,0,1,73.25320788149611,32.802850899999996,-117.22930090000001,safe
s_580,0,5,0,0,0,1,111.67176345542416,32.803401,-117.2289791,safe
s_581,0,5,0,0,0,1,43.98624297767081,32.802327899999995,-117.22932240000002,safe
s_582,0,1,0,0,0,0,55.8924903180345,32.8064564,-117.2421832,safe
s_583,1,2,0,0,0,0,47.7941201588657,32.8068803,-117.24037,safe
s_584,0,3,0,0,0,0,40.564578223786924,32.8056899,-117.2411801,safe
s_585,0,14,0,0,0,0,41.54736194200434,32.796301,-117.25346929999999,safe
s_586,0,8,0,0,0,0,71.4878624815582,32.7976989,-117.2549392,safe
s_587,2,1,0,0,0,0,85.93771545538387,32.7985737,-117.2533835,safe
s_588,1,1,0,0,0,0,62.41792869046648,32.798916399999996,-117.2517098,safe
s_589,0,6,0,0,0,0,71.2644130212653,32.7986729,-117.25504640000001,safe
s_590,0,6,1,0,0,0,12.88241413642907,32.7995206,-117.25554,safe
s_591,0,5,0,0,0,0,66.59057437769079,32.8009365,-117.2537375,safe
s_592,0,5,0,0,0,0,45.92311240158089,32.801441499999996,-117.25167759999998,safe
s_593,0,4,0,0,0,0,29.56201228997678,32.7040186,-117.11161299999999,safe
s_594,0,5,0,0,0,2,26.18445477624477,32.7086572,-117.14244280000001,safe
s_595,0,5,0,0,0,2,29.95881541501501,32.7094787,-117.14131090000002,safe
s_596,0,2,0,0,0,0,37.57459564892486,32.9215216,-117.1130123,safe
s_597,2,4,0,0,0,0,24.78765335299255,32.8093001,-117.20836440000001,safe
s_598,0,0,0,0,0,1,46.25330467740665,32.7127031,-117.13778889999999,safe
s_599,0,4,0,0,0,1,48.46085937690318,32.710564399999996,-117.13449890000001,safe
